grade,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,gender,0,1,2,3,4,5,6
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1392,511.73,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,1,1392,419.32,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,0,0,1,1,1,1,1,1,0,250,26,1,1,1,1392,434.4,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,385,15,1,1,1,1392,251.21,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1250,405.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,0,0,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,448.19,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,18,1,1,0,1250,445.88,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,1,300,20,1,1,0,1250,339.35,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,1,0,0,1,1,0,300,30,1,1,1,3164,450.25,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,250,30,1,1,1,3164,512.61,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,0,1,0,1,1,0,0,1,1,0,250,30,1,1,1,3164,372.79,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,1,0,0,1,1,0,0,1,1,0,285,21,1,1,1,3164,351.66,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,1,0,0,0,1,0,250,30,1,1,1,3164,476.38,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,1,0,0,0,0,0,1,1,0,1,1,1,1,250,40,1,1,1,3164,559.38,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,0,0,0,1,0,0,1,1,1,1,0,1,330,30,1,1,1,3164,565.87,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,0,1,0,0,1,0,0,0,0,1,0,275,29,1,1,1,3164,518.41,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,0,0,0,0,0,1,1,0,0,1,1,1,56,35,1,1,1,3164,517.14,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,675.3,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,45,20,1,1,0,2098,500.45,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,0,0,1,1,1,215,20,1,1,0,2098,553.12,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,21,1,1,0,2098,547.27,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,16,1,1,0,2098,487.15,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,2098,611.35,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,538.43,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2255,490.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,390,30,1,1,1,2255,377.88,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,25,1,1,1,2255,646.78,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,2255,457.79,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,0,0,1,1,1,1,1,1,0,300,32,1,1,1,2255,506.15,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,2255,347.74,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,30,1,1,1,2255,529.96,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2255,515.07,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,40,1,1,1,2255,494.36,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,60,30,1,1,1,2255,462.16,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,1,2162,585.11,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2162,500.93,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,1,2162,483.46,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,28,1,1,1,2162,594.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,20,1,1,1,2162,677.62,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,15,1,1,1,2162,514.8,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,30,1,1,1,2162,668.55,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1489,505.67,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,21,1,1,0,1489,611.89,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,20,1,1,0,1489,509.67,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,1,1,0,1,1,0,0,0,1,0,270,30,1,1,0,1489,462.78,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,20,1,1,0,1489,355.71,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,0,1,0,1,1,0,0,1,1,0,180,15,1,1,0,1489,423.25,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,0,1,1,1,1,1,0,540,30,1,1,0,1489,590.46,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,9,1,0,0,120,530.4,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,15,1,0,0,120,572.66,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,2000,524.26,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2000,482.9,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,24,1,1,0,2000,666.48,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,24,1,1,0,2000,609.05,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,28,1,1,0,2000,534.06,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,0,0,0,1,1,0,250,20,1,1,0,2000,562.65,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,300,24,1,1,0,2000,317.59,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,0,0,0,0,1,1,300,14,1,1,0,2000,448.75,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,622.55,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,1,1,1,0,1,1,1,1,275,20,1,1,0,2000,535.41,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,491.07,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2000,581.16,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,275,30,1,1,0,2000,662.83,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,0,1,0,0,1,1,0,275,24,1,1,0,2000,736.23,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,0,1,1,0,1,0,0,0,1,0,0,1,1,0,360,20,1,1,1,2886,376.44,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2886,707.79,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,1,2886,640.03,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,360,16,1,1,1,2886,413.55,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,0,0,1,1,0,0,0,1,1,360,30,1,1,1,2886,581.48,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,0,0,0,0,1,1,360,25,1,1,1,2886,560.98,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,0,1,0,1,0,0,0,0,1,1,120,30,1,1,1,2886,505.14,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,0,0,0,0,1,0,270,22,1,1,1,2886,632.01,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,0,0,1,0,0,1,1,0,0,0,0,1,0,15,30,1,1,1,2886,380.34,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,1,1,1,1,0,1,1,0,230,25,1,1,0,1897,600.26,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1897,530.44,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,240,26,1,1,0,1897,611.59,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,28,1,1,0,1897,589.19,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,24,1,1,0,1897,645.48,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,1,1,0,0,1,0,0,0,0,1,0,300,29,1,1,0,1897,644.24,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,0,0,0,1,1,1,1,1,0,90,20,1,1,0,2569,541.18,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,1,1,0,1,1,0,0,0,1,0,450,25,1,1,0,2569,514.4,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,450,25,1,1,0,2569,420.69,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,172,25,1,1,0,887,564.96,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,0,0,420,30,1,1,0,887,511.57,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,554.79,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,0,1,1,1,1,1,1,0,180,20,1,1,0,887,500.69,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,499.42,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,188,21,1,1,0,887,534.12,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,160,20,1,1,0,887,519.93,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,20,1,1,0,887,590.46,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,172,27,1,1,0,887,528.99,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,160,25,1,1,0,887,611.81,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,476.46,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,14,1,1,0,887,772.46,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,172,25,1,1,0,887,598.9,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,1,1,0,1,1,1,0,250,20,1,0,1,308,647.74,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,500,28,1,0,1,308,582.63,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,1,250,30,1,0,1,308,575.73,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,275,25,1,0,1,308,648.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,30,1,0,1,308,526.51,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,26,0,0,1,308,460.42,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,55,28,1,0,1,308,641.15,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,0,1,0,0,1,1,0,200,20,1,0,1,308,646.07,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,30,0,0,1,308,550.26,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,1,1,1,0,0,1,1,0,250,27,1,0,1,308,655.74,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,25,1,1,1,1411,619.53,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,0,1,1,1,1,0,1,1,1,1,1,1,0,270,37,1,1,1,1411,497.28,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,450,23,1,1,1,1411,460.21,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,11,1,1,1,1411,443.26,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,450,23,1,1,1,1411,566.19,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2878,622.23,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,0,1,1,1,1,0,255,25,1,1,0,2878,545.73,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,30,1,1,0,2878,626.21,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,0,1,1,1,1,1,1,250,20,1,1,0,2878,726.3,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,0,1,0,0,1,1,1,225,23,1,1,0,2878,594.19,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,1,1,0,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,2878,598.8,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,1,1,0,0,0,1,0,250,20,1,1,0,2878,678.91,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,245,25,1,1,0,2878,625.89,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,0,0,1,1,1,0,250,30,1,1,0,2878,651.17,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2878,648.2,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,1,1,0,0,0,0,1,0,225,26,1,1,0,2878,460.1,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,1,0,1,1,0,1,1,1,1,1,1,1,240,25,1,1,0,1087,612.61,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1087,504.46,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,1,0,1087,699.93,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,28,1,1,0,1087,547.08,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,1,0,1,1,1,1,1,1,1,240,30,1,1,0,1087,657.59,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,240,25,1,1,0,1087,624.71,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,568.12,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1087,517.22,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,0,1,0,1,1,0,1,1,1,0,360,30,1,1,1,2942,419.81,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,0,0,0,1,0,180,35,1,1,1,2942,398.29,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,0,0,0,0,0,1,1,0,0,0,1,0,258,27,1,1,1,2942,454.06,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,333,30,1,1,1,2942,619.42,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,0,1,0,1,1,0,0,1,0,0,1,1,0,360,36,1,1,1,2942,489.89,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,0,1,1,0,435,30,1,1,1,2942,453.72,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,360,35,1,1,1,2942,622.23,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,25,1,0,1,575,462.64,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,20,1,0,1,575,672.81,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,25,1,0,1,575,584.71,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,589.19,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,240,30,1,0,1,575,542.56,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,0,1,1,0,1,1,1,360,30,1,0,1,575,466.37,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,25,1,0,1,575,610.32,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,0,1,1,0,240,25,1,0,1,575,528.89,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,0,1,0,1,0,0,0,0,1,0,330,30,1,1,0,2340,452.75,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,1,1,1,1,1,0,1,1,1,1,1,0,1,330,32,1,1,0,2340,554.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,1,1,1,1,1,0,0,0,0,1,0,30,10,1,1,0,2340,493.78,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,0,2340,480.41,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0,1,1,1,1,1,0,1,1,1,1,1,1,0,300,28,1,1,0,2340,505.91,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,1,0,2340,677.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,32,1,1,0,2340,641.95,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,2340,556.38,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,347,461.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,0,1,1,1,1,1,0,0,250,20,1,1,0,347,599.67,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,22,1,1,0,347,353.83,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,50,1,1,0,347,458.29,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,22,1,1,0,347,611.89,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,0,1,0,1,1,1,1,1,1,0,235,20,1,1,0,347,400.16,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,347,593.69,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,0,0,1,0,0,0,1,0,0,0,1,1,0,540,35,1,1,1,3201,383.91,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,270,50,1,1,1,3201,334.51,M,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,0,0,1,1,0,0,0,1,0,120,30,1,1,1,3201,488.38,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,0,1,1,1,1,0,0,450,20,1,1,1,3201,342.04,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,180,40,1,1,1,3201,342.2,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,914,563.45,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,0,0,0,0,0,1,1,1,1,1,1,1,270,30,1,1,1,914,540.81,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,0,0,0,0,1,1,200,24,1,1,0,3009,552.24,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,1,0,1,1,0,1,1,1,1,1,0,392,21,1,1,0,3009,494.65,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,3009,578.54,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,0,1,1,0,0,0,0,0,1,0,270,25,1,1,1,1720,622.47,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,450,25,1,1,1,1720,403.05,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,0,0,0,0,1,0,450,25,1,1,1,1720,528.51,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,22,1,1,1,1720,597.37,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,450,27,1,1,1,1720,501.88,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,1,1,1,1,0,1,1,1,0,0,0,0,1,0,270,27,1,1,1,1720,507.76,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,0,1,0,1,1,0,1,1,1,1,1,1,0,400,30,1,1,0,930,518.17,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,30,1,1,0,930,443.38,M,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,20,1,1,0,930,488.19,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,1,0,1,1,0,0,1,1,1,1,0,1,70,28,1,1,0,276,309.18,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,276,528.51,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
